age,triangle,sex,region,time,count
42,Upper,Female,d. Kommuneq Qeqertalik,2015,0
43,Lower,Female,d. Kommuneq Qeqertalik,2015,0
43,Upper,Female,d. Kommuneq Qeqertalik,2015,0
44,Lower,Female,d. Kommuneq Qeqertalik,2015,0
44,Upper,Female,d. Kommuneq Qeqertalik,2015,0
45,Lower,Female,d. Kommuneq Qeqertalik,2015,0
45,Upper,Female,d. Kommuneq Qeqertalik,2015,0
46,Lower,Female,d. Kommuneq Qeqertalik,2015,0
46,Upper,Female,d. Kommuneq Qeqertalik,2015,0
47,Lower,Female,d. Kommuneq Qeqertalik,2015,0
47,Upper,Female,d. Kommuneq Qeqertalik,2015,0
48,Lower,Female,d. Kommuneq Qeqertalik,2015,0
48,Upper,Female,d. Kommuneq Qeqertalik,2015,0
49,Lower,Female,d. Kommuneq Qeqertalik,2015,0
49,Upper,Female,d. Kommuneq Qeqertalik,2015,0
50,Lower,Female,d. Kommuneq Qeqertalik,2015,0
50,Upper,Female,d. Kommuneq Qeqertalik,2015,0
13,Lower,Male,d. Kommuneq Qeqertalik,2015,0
13,Upper,Male,d. Kommuneq Qeqertalik,2015,0
14,Lower,Male,d. Kommuneq Qeqertalik,2015,0
14,Upper,Male,d. Kommuneq Qeqertalik,2015,0
15,Lower,Male,d. Kommuneq Qeqertalik,2015,0
15,Upper,Male,d. Kommuneq Qeqertalik,2015,0
16,Lower,Male,d. Kommuneq Qeqertalik,2015,0
16,Upper,Male,d. Kommuneq Qeqertalik,2015,1
17,Lower,Male,d. Kommuneq Qeqertalik,2015,0
17,Upper,Male,d. Kommuneq Qeqertalik,2015,2
18,Lower,Male,d. Kommuneq Qeqertalik,2015,1
18,Upper,Male,d. Kommuneq Qeqertalik,2015,2
19,Lower,Male,d. Kommuneq Qeqertalik,2015,1
19,Upper,Male,d. Kommuneq Qeqertalik,2015,0
20,Lower,Male,d. Kommuneq Qeqertalik,2015,0
20,Upper,Male,d. Kommuneq Qeqertalik,2015,2
21,Lower,Male,d. Kommuneq Qeqertalik,2015,2
21,Upper,Male,d. Kommuneq Qeqertalik,2015,1
22,Lower,Male,d. Kommuneq Qeqertalik,2015,3
22,Upper,Male,d. Kommuneq Qeqertalik,2015,2
23,Lower,Male,d. Kommuneq Qeqertalik,2015,2
23,Upper,Male,d. Kommuneq Qeqertalik,2015,4
24,Lower,Male,d. Kommuneq Qeqertalik,2015,3
24,Upper,Male,d. Kommuneq Qeqertalik,2015,3
25,Lower,Male,d. Kommuneq Qeqertalik,2015,2
25,Upper,Male,d. Kommuneq Qeqertalik,2015,1
26,Lower,Male,d. Kommuneq Qeqertalik,2015,3
26,Upper,Male,d. Kommuneq Qeqertalik,2015,2
27,Lower,Male,d. Kommuneq Qeqertalik,2015,2
27,Upper,Male,d. Kommuneq Qeqertalik,2015,1
28,Lower,Male,d. Kommuneq Qeqertalik,2015,1
28,Upper,Male,d. Kommuneq Qeqertalik,2015,1
29,Lower,Male,d. Kommuneq Qeqertalik,2015,0
29,Upper,Male,d. Kommuneq Qeqertalik,2015,2
30,Lower,Male,d. Kommuneq Qeqertalik,2015,1
30,Upper,Male,d. Kommuneq Qeqertalik,2015,1
31,Lower,Male,d. Kommuneq Qeqertalik,2015,0
31,Upper,Male,d. Kommuneq Qeqertalik,2015,0
32,Lower,Male,d. Kommuneq Qeqertalik,2015,0
32,Upper,Male,d. Kommuneq Qeqertalik,2015,1
33,Lower,Male,d. Kommuneq Qeqertalik,2015,0
33,Upper,Male,d. Kommuneq Qeqertalik,2015,1
34,Lower,Male,d. Kommuneq Qeqertalik,2015,0
34,Upper,Male,d. Kommuneq Qeqertalik,2015,1
35,Lower,Male,d. Kommuneq Qeqertalik,2015,0
35,Upper,Male,d. Kommuneq Qeqertalik,2015,0
36,Lower,Male,d. Kommuneq Qeqertalik,2015,1
36,Upper,Male,d. Kommuneq Qeqertalik,2015,0
37,Lower,Male,d. Kommuneq Qeqertalik,2015,0
37,Upper,Male,d. Kommuneq Qeqertalik,2015,0
38,Lower,Male,d. Kommuneq Qeqertalik,2015,1
38,Upper,Male,d. Kommuneq Qeqertalik,2015,0
39,Lower,Male,d. Kommuneq Qeqertalik,2015,0
39,Upper,Male,d. Kommuneq Qeqertalik,2015,0
40,Lower,Male,d. Kommuneq Qeqertalik,2015,0
40,Upper,Male,d. Kommuneq Qeqertalik,2015,0
41,Lower,Male,d. Kommuneq Qeqertalik,2015,0
41,Upper,Male,d. Kommuneq Qeqertalik,2015,0
42,Lower,Male,d. Kommuneq Qeqertalik,2015,0
42,Upper,Male,d. Kommuneq Qeqertalik,2015,0
43,Lower,Male,d. Kommuneq Qeqertalik,2015,1
43,Upper,Male,d. Kommuneq Qeqertalik,2015,0
44,Lower,Male,d. Kommuneq Qeqertalik,2015,0
44,Upper,Male,d. Kommuneq Qeqertalik,2015,0
45,Lower,Male,d. Kommuneq Qeqertalik,2015,0
45,Upper,Male,d. Kommuneq Qeqertalik,2015,0
46,Lower,Male,d. Kommuneq Qeqertalik,2015,0
46,Upper,Male,d. Kommuneq Qeqertalik,2015,0
47,Lower,Male,d. Kommuneq Qeqertalik,2015,0
47,Upper,Male,d. Kommuneq Qeqertalik,2015,0
48,Lower,Male,d. Kommuneq Qeqertalik,2015,0
48,Upper,Male,d. Kommuneq Qeqertalik,2015,0
49,Lower,Male,d. Kommuneq Qeqertalik,2015,0
49,Upper,Male,d. Kommuneq Qeqertalik,2015,0
50,Lower,Male,d. Kommuneq Qeqertalik,2015,0
50,Upper,Male,d. Kommuneq Qeqertalik,2015,0
13,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
13,Upper,Female,d. Kommuneqarfik Sermersooq,2015,0
14,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
14,Upper,Female,d. Kommuneqarfik Sermersooq,2015,0
15,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
15,Upper,Female,d. Kommuneqarfik Sermersooq,2015,1
16,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
16,Upper,Female,d. Kommuneqarfik Sermersooq,2015,0
17,Lower,Female,d. Kommuneqarfik Sermersooq,2015,1
17,Upper,Female,d. Kommuneqarfik Sermersooq,2015,0
18,Lower,Female,d. Kommuneqarfik Sermersooq,2015,3
18,Upper,Female,d. Kommuneqarfik Sermersooq,2015,3
19,Lower,Female,d. Kommuneqarfik Sermersooq,2015,2
19,Upper,Female,d. Kommuneqarfik Sermersooq,2015,2
20,Lower,Female,d. Kommuneqarfik Sermersooq,2015,4
20,Upper,Female,d. Kommuneqarfik Sermersooq,2015,2
21,Lower,Female,d. Kommuneqarfik Sermersooq,2015,3
21,Upper,Female,d. Kommuneqarfik Sermersooq,2015,3
22,Lower,Female,d. Kommuneqarfik Sermersooq,2015,1
22,Upper,Female,d. Kommuneqarfik Sermersooq,2015,3
23,Lower,Female,d. Kommuneqarfik Sermersooq,2015,2
23,Upper,Female,d. Kommuneqarfik Sermersooq,2015,2
24,Lower,Female,d. Kommuneqarfik Sermersooq,2015,4
24,Upper,Female,d. Kommuneqarfik Sermersooq,2015,4
25,Lower,Female,d. Kommuneqarfik Sermersooq,2015,8
25,Upper,Female,d. Kommuneqarfik Sermersooq,2015,2
26,Lower,Female,d. Kommuneqarfik Sermersooq,2015,3
26,Upper,Female,d. Kommuneqarfik Sermersooq,2015,12
27,Lower,Female,d. Kommuneqarfik Sermersooq,2015,7
27,Upper,Female,d. Kommuneqarfik Sermersooq,2015,5
28,Lower,Female,d. Kommuneqarfik Sermersooq,2015,8
28,Upper,Female,d. Kommuneqarfik Sermersooq,2015,4
29,Lower,Female,d. Kommuneqarfik Sermersooq,2015,5
29,Upper,Female,d. Kommuneqarfik Sermersooq,2015,4
30,Lower,Female,d. Kommuneqarfik Sermersooq,2015,9
30,Upper,Female,d. Kommuneqarfik Sermersooq,2015,6
31,Lower,Female,d. Kommuneqarfik Sermersooq,2015,9
31,Upper,Female,d. Kommuneqarfik Sermersooq,2015,4
32,Lower,Female,d. Kommuneqarfik Sermersooq,2015,5
32,Upper,Female,d. Kommuneqarfik Sermersooq,2015,6
33,Lower,Female,d. Kommuneqarfik Sermersooq,2015,3
33,Upper,Female,d. Kommuneqarfik Sermersooq,2015,1
34,Lower,Female,d. Kommuneqarfik Sermersooq,2015,2
34,Upper,Female,d. Kommuneqarfik Sermersooq,2015,3
35,Lower,Female,d. Kommuneqarfik Sermersooq,2015,1
35,Upper,Female,d. Kommuneqarfik Sermersooq,2015,3
36,Lower,Female,d. Kommuneqarfik Sermersooq,2015,1
36,Upper,Female,d. Kommuneqarfik Sermersooq,2015,2
37,Lower,Female,d. Kommuneqarfik Sermersooq,2015,2
37,Upper,Female,d. Kommuneqarfik Sermersooq,2015,5
38,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
38,Upper,Female,d. Kommuneqarfik Sermersooq,2015,1
39,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
39,Upper,Female,d. Kommuneqarfik Sermersooq,2015,0
40,Lower,Female,d. Kommuneqarfik Sermersooq,2015,1
40,Upper,Female,d. Kommuneqarfik Sermersooq,2015,1
41,Lower,Female,d. Kommuneqarfik Sermersooq,2015,1
41,Upper,Female,d. Kommuneqarfik Sermersooq,2015,0
42,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
42,Upper,Female,d. Kommuneqarfik Sermersooq,2015,1
43,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
43,Upper,Female,d. Kommuneqarfik Sermersooq,2015,1
44,Lower,Female,d. Kommuneqarfik Sermersooq,2015,1
44,Upper,Female,d. Kommuneqarfik Sermersooq,2015,0
45,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
45,Upper,Female,d. Kommuneqarfik Sermersooq,2015,1
46,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
46,Upper,Female,d. Kommuneqarfik Sermersooq,2015,0
47,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
47,Upper,Female,d. Kommuneqarfik Sermersooq,2015,0
48,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
48,Upper,Female,d. Kommuneqarfik Sermersooq,2015,0
49,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
49,Upper,Female,d. Kommuneqarfik Sermersooq,2015,0
50,Lower,Female,d. Kommuneqarfik Sermersooq,2015,0
50,Upper,Female,d. Kommuneqarfik Sermersooq,2015,0
13,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
13,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
14,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
14,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
15,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
15,Upper,Male,d. Kommuneqarfik Sermersooq,2015,1
16,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
16,Upper,Male,d. Kommuneqarfik Sermersooq,2015,1
17,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
17,Upper,Male,d. Kommuneqarfik Sermersooq,2015,2
18,Lower,Male,d. Kommuneqarfik Sermersooq,2015,2
18,Upper,Male,d. Kommuneqarfik Sermersooq,2015,3
19,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
19,Upper,Male,d. Kommuneqarfik Sermersooq,2015,1
20,Lower,Male,d. Kommuneqarfik Sermersooq,2015,2
20,Upper,Male,d. Kommuneqarfik Sermersooq,2015,4
21,Lower,Male,d. Kommuneqarfik Sermersooq,2015,3
21,Upper,Male,d. Kommuneqarfik Sermersooq,2015,6
22,Lower,Male,d. Kommuneqarfik Sermersooq,2015,4
22,Upper,Male,d. Kommuneqarfik Sermersooq,2015,5
23,Lower,Male,d. Kommuneqarfik Sermersooq,2015,2
23,Upper,Male,d. Kommuneqarfik Sermersooq,2015,4
24,Lower,Male,d. Kommuneqarfik Sermersooq,2015,3
24,Upper,Male,d. Kommuneqarfik Sermersooq,2015,7
25,Lower,Male,d. Kommuneqarfik Sermersooq,2015,7
25,Upper,Male,d. Kommuneqarfik Sermersooq,2015,3
26,Lower,Male,d. Kommuneqarfik Sermersooq,2015,4
26,Upper,Male,d. Kommuneqarfik Sermersooq,2015,5
27,Lower,Male,d. Kommuneqarfik Sermersooq,2015,5
27,Upper,Male,d. Kommuneqarfik Sermersooq,2015,7
28,Lower,Male,d. Kommuneqarfik Sermersooq,2015,9
28,Upper,Male,d. Kommuneqarfik Sermersooq,2015,6
29,Lower,Male,d. Kommuneqarfik Sermersooq,2015,5
29,Upper,Male,d. Kommuneqarfik Sermersooq,2015,3
30,Lower,Male,d. Kommuneqarfik Sermersooq,2015,4
30,Upper,Male,d. Kommuneqarfik Sermersooq,2015,3
31,Lower,Male,d. Kommuneqarfik Sermersooq,2015,8
31,Upper,Male,d. Kommuneqarfik Sermersooq,2015,2
32,Lower,Male,d. Kommuneqarfik Sermersooq,2015,7
32,Upper,Male,d. Kommuneqarfik Sermersooq,2015,4
33,Lower,Male,d. Kommuneqarfik Sermersooq,2015,2
33,Upper,Male,d. Kommuneqarfik Sermersooq,2015,4
34,Lower,Male,d. Kommuneqarfik Sermersooq,2015,5
34,Upper,Male,d. Kommuneqarfik Sermersooq,2015,7
35,Lower,Male,d. Kommuneqarfik Sermersooq,2015,3
35,Upper,Male,d. Kommuneqarfik Sermersooq,2015,5
36,Lower,Male,d. Kommuneqarfik Sermersooq,2015,5
36,Upper,Male,d. Kommuneqarfik Sermersooq,2015,1
37,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
37,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
38,Lower,Male,d. Kommuneqarfik Sermersooq,2015,1
38,Upper,Male,d. Kommuneqarfik Sermersooq,2015,3
39,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
39,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
40,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
40,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
41,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
41,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
42,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
42,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
43,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
43,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
44,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
44,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
45,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
45,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
46,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
46,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
47,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
47,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
48,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
48,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
49,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
49,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
50,Lower,Male,d. Kommuneqarfik Sermersooq,2015,0
50,Upper,Male,d. Kommuneqarfik Sermersooq,2015,0
13,Lower,Female,d. Outside municipalities,2015,0
13,Upper,Female,d. Outside municipalities,2015,0
14,Lower,Female,d. Outside municipalities,2015,0
14,Upper,Female,d. Outside municipalities,2015,0
15,Lower,Female,d. Outside municipalities,2015,0
15,Upper,Female,d. Outside municipalities,2015,0
16,Lower,Female,d. Outside municipalities,2015,0
16,Upper,Female,d. Outside municipalities,2015,0
17,Lower,Female,d. Outside municipalities,2015,0
17,Upper,Female,d. Outside municipalities,2015,0
18,Lower,Female,d. Outside municipalities,2015,0
18,Upper,Female,d. Outside municipalities,2015,0
19,Lower,Female,d. Outside municipalities,2015,0
19,Upper,Female,d. Outside municipalities,2015,0
20,Lower,Female,d. Outside municipalities,2015,0
20,Upper,Female,d. Outside municipalities,2015,0
21,Lower,Female,d. Outside municipalities,2015,0
21,Upper,Female,d. Outside municipalities,2015,0
22,Lower,Female,d. Outside municipalities,2015,0
22,Upper,Female,d. Outside municipalities,2015,0
23,Lower,Female,d. Outside municipalities,2015,0
23,Upper,Female,d. Outside municipalities,2015,0
24,Lower,Female,d. Outside municipalities,2015,0
24,Upper,Female,d. Outside municipalities,2015,0
25,Lower,Female,d. Outside municipalities,2015,0
25,Upper,Female,d. Outside municipalities,2015,0
26,Lower,Female,d. Outside municipalities,2015,0
26,Upper,Female,d. Outside municipalities,2015,0
27,Lower,Female,d. Outside municipalities,2015,0
27,Upper,Female,d. Outside municipalities,2015,0
28,Lower,Female,d. Outside municipalities,2015,0
28,Upper,Female,d. Outside municipalities,2015,0
29,Lower,Female,d. Outside municipalities,2015,0
29,Upper,Female,d. Outside municipalities,2015,0
30,Lower,Female,d. Outside municipalities,2015,0
30,Upper,Female,d. Outside municipalities,2015,0
31,Lower,Female,d. Outside municipalities,2015,0
31,Upper,Female,d. Outside municipalities,2015,0
32,Lower,Female,d. Outside municipalities,2015,0
32,Upper,Female,d. Outside municipalities,2015,0
33,Lower,Female,d. Outside municipalities,2015,0
33,Upper,Female,d. Outside municipalities,2015,0
34,Lower,Female,d. Outside municipalities,2015,0
34,Upper,Female,d. Outside municipalities,2015,0
35,Lower,Female,d. Outside municipalities,2015,0
35,Upper,Female,d. Outside municipalities,2015,0
36,Lower,Female,d. Outside municipalities,2015,0
36,Upper,Female,d. Outside municipalities,2015,0
37,Lower,Female,d. Outside municipalities,2015,0
37,Upper,Female,d. Outside municipalities,2015,0
38,Lower,Female,d. Outside municipalities,2015,0
38,Upper,Female,d. Outside municipalities,2015,0
39,Lower,Female,d. Outside municipalities,2015,0
39,Upper,Female,d. Outside municipalities,2015,0
40,Lower,Female,d. Outside municipalities,2015,0
40,Upper,Female,d. Outside municipalities,2015,0
41,Lower,Female,d. Outside municipalities,2015,0
41,Upper,Female,d. Outside municipalities,2015,0
42,Lower,Female,d. Outside municipalities,2015,0
42,Upper,Female,d. Outside municipalities,2015,0
43,Lower,Female,d. Outside municipalities,2015,0
43,Upper,Female,d. Outside municipalities,2015,0
44,Lower,Female,d. Outside municipalities,2015,0
44,Upper,Female,d. Outside municipalities,2015,0
45,Lower,Female,d. Outside municipalities,2015,0
45,Upper,Female,d. Outside municipalities,2015,0
46,Lower,Female,d. Outside municipalities,2015,0
46,Upper,Female,d. Outside municipalities,2015,0
47,Lower,Female,d. Outside municipalities,2015,0
47,Upper,Female,d. Outside municipalities,2015,0
48,Lower,Female,d. Outside municipalities,2015,0
48,Upper,Female,d. Outside municipalities,2015,0
49,Lower,Female,d. Outside municipalities,2015,0
49,Upper,Female,d. Outside municipalities,2015,0
50,Lower,Female,d. Outside municipalities,2015,0
50,Upper,Female,d. Outside municipalities,2015,0
13,Lower,Male,d. Outside municipalities,2015,0
13,Upper,Male,d. Outside municipalities,2015,0
14,Lower,Male,d. Outside municipalities,2015,0
14,Upper,Male,d. Outside municipalities,2015,0
15,Lower,Male,d. Outside municipalities,2015,0
15,Upper,Male,d. Outside municipalities,2015,0
16,Lower,Male,d. Outside municipalities,2015,0
16,Upper,Male,d. Outside municipalities,2015,0
17,Lower,Male,d. Outside municipalities,2015,0
17,Upper,Male,d. Outside municipalities,2015,0
18,Lower,Male,d. Outside municipalities,2015,0
18,Upper,Male,d. Outside municipalities,2015,0
19,Lower,Male,d. Outside municipalities,2015,0
19,Upper,Male,d. Outside municipalities,2015,0
20,Lower,Male,d. Outside municipalities,2015,0
20,Upper,Male,d. Outside municipalities,2015,0
21,Lower,Male,d. Outside municipalities,2015,0
21,Upper,Male,d. Outside municipalities,2015,0
22,Lower,Male,d. Outside municipalities,2015,0
22,Upper,Male,d. Outside municipalities,2015,0
23,Lower,Male,d. Outside municipalities,2015,0
23,Upper,Male,d. Outside municipalities,2015,0
24,Lower,Male,d. Outside municipalities,2015,0
24,Upper,Male,d. Outside municipalities,2015,0
25,Lower,Male,d. Outside municipalities,2015,0
25,Upper,Male,d. Outside municipalities,2015,0
26,Lower,Male,d. Outside municipalities,2015,0
26,Upper,Male,d. Outside municipalities,2015,0
27,Lower,Male,d. Outside municipalities,2015,0
27,Upper,Male,d. Outside municipalities,2015,0
28,Lower,Male,d. Outside municipalities,2015,0
28,Upper,Male,d. Outside municipalities,2015,0
29,Lower,Male,d. Outside municipalities,2015,0
29,Upper,Male,d. Outside municipalities,2015,0
30,Lower,Male,d. Outside municipalities,2015,0
30,Upper,Male,d. Outside municipalities,2015,0
31,Lower,Male,d. Outside municipalities,2015,0
31,Upper,Male,d. Outside municipalities,2015,0
32,Lower,Male,d. Outside municipalities,2015,0
32,Upper,Male,d. Outside municipalities,2015,0
33,Lower,Male,d. Outside municipalities,2015,0
33,Upper,Male,d. Outside municipalities,2015,0
34,Lower,Male,d. Outside municipalities,2015,0
34,Upper,Male,d. Outside municipalities,2015,0
35,Lower,Male,d. Outside municipalities,2015,0
35,Upper,Male,d. Outside municipalities,2015,0
36,Lower,Male,d. Outside municipalities,2015,0
36,Upper,Male,d. Outside municipalities,2015,0
37,Lower,Male,d. Outside municipalities,2015,0
37,Upper,Male,d. Outside municipalities,2015,0
38,Lower,Male,d. Outside municipalities,2015,0
38,Upper,Male,d. Outside municipalities,2015,0
39,Lower,Male,d. Outside municipalities,2015,0
39,Upper,Male,d. Outside municipalities,2015,0
40,Lower,Male,d. Outside municipalities,2015,0
40,Upper,Male,d. Outside municipalities,2015,0
41,Lower,Male,d. Outside municipalities,2015,0
41,Upper,Male,d. Outside municipalities,2015,0
42,Lower,Male,d. Outside municipalities,2015,0
42,Upper,Male,d. Outside municipalities,2015,0
43,Lower,Male,d. Outside municipalities,2015,0
43,Upper,Male,d. Outside municipalities,2015,0
44,Lower,Male,d. Outside municipalities,2015,0
44,Upper,Male,d. Outside municipalities,2015,0
45,Lower,Male,d. Outside municipalities,2015,0
45,Upper,Male,d. Outside municipalities,2015,0
46,Lower,Male,d. Outside municipalities,2015,0
46,Upper,Male,d. Outside municipalities,2015,0
47,Lower,Male,d. Outside municipalities,2015,0
47,Upper,Male,d. Outside municipalities,2015,0
48,Lower,Male,d. Outside municipalities,2015,0
48,Upper,Male,d. Outside municipalities,2015,0
49,Lower,Male,d. Outside municipalities,2015,0
49,Upper,Male,d. Outside municipalities,2015,0
50,Lower,Male,d. Outside municipalities,2015,0
50,Upper,Male,d. Outside municipalities,2015,0
13,Lower,Female,d. Qeqqata Kommunia,2015,0
13,Upper,Female,d. Qeqqata Kommunia,2015,0
14,Lower,Female,d. Qeqqata Kommunia,2015,0
14,Upper,Female,d. Qeqqata Kommunia,2015,0
15,Lower,Female,d. Qeqqata Kommunia,2015,0
15,Upper,Female,d. Qeqqata Kommunia,2015,0
16,Lower,Female,d. Qeqqata Kommunia,2015,0
16,Upper,Female,d. Qeqqata Kommunia,2015,0
17,Lower,Female,d. Qeqqata Kommunia,2015,1
17,Upper,Female,d. Qeqqata Kommunia,2015,1
18,Lower,Female,d. Qeqqata Kommunia,2015,1
18,Upper,Female,d. Qeqqata Kommunia,2015,2
19,Lower,Female,d. Qeqqata Kommunia,2015,1
19,Upper,Female,d. Qeqqata Kommunia,2015,0
20,Lower,Female,d. Qeqqata Kommunia,2015,2
20,Upper,Female,d. Qeqqata Kommunia,2015,1
21,Lower,Female,d. Qeqqata Kommunia,2015,2
21,Upper,Female,d. Qeqqata Kommunia,2015,0
22,Lower,Female,d. Qeqqata Kommunia,2015,0
22,Upper,Female,d. Qeqqata Kommunia,2015,2
23,Lower,Female,d. Qeqqata Kommunia,2015,2
23,Upper,Female,d. Qeqqata Kommunia,2015,0
24,Lower,Female,d. Qeqqata Kommunia,2015,4
24,Upper,Female,d. Qeqqata Kommunia,2015,2
25,Lower,Female,d. Qeqqata Kommunia,2015,1
25,Upper,Female,d. Qeqqata Kommunia,2015,2
26,Lower,Female,d. Qeqqata Kommunia,2015,1
26,Upper,Female,d. Qeqqata Kommunia,2015,2
27,Lower,Female,d. Qeqqata Kommunia,2015,2
27,Upper,Female,d. Qeqqata Kommunia,2015,1
28,Lower,Female,d. Qeqqata Kommunia,2015,3
28,Upper,Female,d. Qeqqata Kommunia,2015,0
29,Lower,Female,d. Qeqqata Kommunia,2015,1
29,Upper,Female,d. Qeqqata Kommunia,2015,1
30,Lower,Female,d. Qeqqata Kommunia,2015,0
30,Upper,Female,d. Qeqqata Kommunia,2015,1
31,Lower,Female,d. Qeqqata Kommunia,2015,0
31,Upper,Female,d. Qeqqata Kommunia,2015,0
32,Lower,Female,d. Qeqqata Kommunia,2015,3
32,Upper,Female,d. Qeqqata Kommunia,2015,0
33,Lower,Female,d. Qeqqata Kommunia,2015,2
33,Upper,Female,d. Qeqqata Kommunia,2015,2
34,Lower,Female,d. Qeqqata Kommunia,2015,2
34,Upper,Female,d. Qeqqata Kommunia,2015,2
35,Lower,Female,d. Qeqqata Kommunia,2015,2
35,Upper,Female,d. Qeqqata Kommunia,2015,1
36,Lower,Female,d. Qeqqata Kommunia,2015,1
36,Upper,Female,d. Qeqqata Kommunia,2015,0
37,Lower,Female,d. Qeqqata Kommunia,2015,1
37,Upper,Female,d. Qeqqata Kommunia,2015,0
38,Lower,Female,d. Qeqqata Kommunia,2015,0
38,Upper,Female,d. Qeqqata Kommunia,2015,0
39,Lower,Female,d. Qeqqata Kommunia,2015,1
39,Upper,Female,d. Qeqqata Kommunia,2015,0
40,Lower,Female,d. Qeqqata Kommunia,2015,0
40,Upper,Female,d. Qeqqata Kommunia,2015,1
41,Lower,Female,d. Qeqqata Kommunia,2015,0
41,Upper,Female,d. Qeqqata Kommunia,2015,0
42,Lower,Female,d. Qeqqata Kommunia,2015,0
42,Upper,Female,d. Qeqqata Kommunia,2015,0
43,Lower,Female,d. Qeqqata Kommunia,2015,0
43,Upper,Female,d. Qeqqata Kommunia,2015,1
44,Lower,Female,d. Qeqqata Kommunia,2015,0
44,Upper,Female,d. Qeqqata Kommunia,2015,0
45,Lower,Female,d. Qeqqata Kommunia,2015,0
45,Upper,Female,d. Qeqqata Kommunia,2015,0
46,Lower,Female,d. Qeqqata Kommunia,2015,0
46,Upper,Female,d. Qeqqata Kommunia,2015,0
47,Lower,Female,d. Qeqqata Kommunia,2015,0
47,Upper,Female,d. Qeqqata Kommunia,2015,0
48,Lower,Female,d. Qeqqata Kommunia,2015,0
48,Upper,Female,d. Qeqqata Kommunia,2015,0
49,Lower,Female,d. Qeqqata Kommunia,2015,0
49,Upper,Female,d. Qeqqata Kommunia,2015,0
50,Lower,Female,d. Qeqqata Kommunia,2015,0
50,Upper,Female,d. Qeqqata Kommunia,2015,0
13,Lower,Male,d. Qeqqata Kommunia,2015,0
13,Upper,Male,d. Qeqqata Kommunia,2015,0
14,Lower,Male,d. Qeqqata Kommunia,2015,0
14,Upper,Male,d. Qeqqata Kommunia,2015,0
15,Lower,Male,d. Qeqqata Kommunia,2015,0
15,Upper,Male,d. Qeqqata Kommunia,2015,0
16,Lower,Male,d. Qeqqata Kommunia,2015,0
16,Upper,Male,d. Qeqqata Kommunia,2015,0
17,Lower,Male,d. Qeqqata Kommunia,2015,0
17,Upper,Male,d. Qeqqata Kommunia,2015,1
18,Lower,Male,d. Qeqqata Kommunia,2015,0
18,Upper,Male,d. Qeqqata Kommunia,2015,4
19,Lower,Male,d. Qeqqata Kommunia,2015,1
19,Upper,Male,d. Qeqqata Kommunia,2015,1
20,Lower,Male,d. Qeqqata Kommunia,2015,2
20,Upper,Male,d. Qeqqata Kommunia,2015,2
21,Lower,Male,d. Qeqqata Kommunia,2015,2
21,Upper,Male,d. Qeqqata Kommunia,2015,1
22,Lower,Male,d. Qeqqata Kommunia,2015,2
